,خالق,صانع
##مجة,0.49029919505119324,0.49639686942100525
ويج,0.49029613733291627,0.5574260393778483
##خ,0.4902951110373525,0.5131204906193649
##لخص,0.49028491973876953,0.547213688492775
بذكرك,0.4902794559796651,0.5762944221496582
كئ,0.490277286618948,0.5563740357756615
يومها,0.4902486205101013,0.5289051532745361
حمله,0.4902251809835434,0.5754854381084442
##طن,0.49022442824912793,0.5419301896384268
##عون,0.49022049763623404,0.5365571695215562
##نينا,0.49022035939352854,0.5707667129380363
##مكن,0.490204781293869,0.5042724609375
ره,0.4901739822493659,0.5522825070703873
يسب,0.4901620149612427,0.5460071563720703
بالمس,0.4901435077190399,0.554781178633372
التج,0.4901394198338191,0.5605394085248311
بعينك,0.4901280303796132,0.5482336580753326
المبا,0.4901268581549327,0.5377694964408875
والتح,0.4901183545589447,0.5513178606828054
تز,0.4901138910459816,0.5328625522622275
##جاز,0.49010608593622845,0.5567414239048958
واله,0.49009724458058673,0.5417371744459326
خش,0.4900889378605467,0.5343901126673727
##تيك,0.490085244178772,0.5497623284657797
علامة,0.49002877729279654,0.5525530619280679
اعتز,0.49002662726811,0.544044954436166
كح,0.49001301974058153,0.5512850396335125
زا,0.4899870802958806,0.5427525530258814
##خلا,0.48996312277657644,0.4848979541233608
##هار,0.4899526702033149,0.5573892394701639
##نص,0.489944569490574,0.5275061406471111
ايها,0.48992814868688583,0.5255125313997269
حسي,0.4899225739332346,0.5584856638541589
##اب,0.4899206754512156,0.5416184134459071
##ودان,0.48991215229034424,0.5449357330799103
##زة,0.4899042499065399,0.5549566256999969
##ئت,0.48989786325939116,0.5231299653412804
##لوان,0.48987023035685223,0.5123131970564524
##لي,0.48984815464600134,0.5229570124494402
##ياف,0.48979215590017183,0.5309475452772209
##يانه,0.48975635568300885,0.5487899879614512
##يم,0.4897309802802263,0.543815209011061
بتق,0.4897167810371944,0.5559768421309335
السور,0.4897111654281616,0.5547315180301666
الجزيرة,0.4897054433822632,0.566822350025177
تحم,0.4896831214427948,0.5819648802280426
نسال,0.4896758645772934,0.5541732013225555
##فعت,0.48964105333600727,0.543818746294294
ارم,0.48963200194495066,0.5737873911857605
بص,0.4896318298578262,0.5557927426695823
ايد,0.48962244391441345,0.5521339178085327
##ابي,0.4896208514337954,0.5511853312668593
يق,0.4895903880465521,0.5520542439532606
##ائنا,0.48958466284804875,0.5492142885923386
النجم,0.48957383861908543,0.5365705444262578
انتها,0.4895560145378113,0.5909544825553894
##ائب,0.48950526118278503,0.5609103134576825
نزل,0.48948646236110377,0.5223992869660661
##صر,0.4894823371530413,0.5419340683863714
##شراف,0.48945096135139465,0.524802029132843
الإح,0.4894469479719798,0.5152742167313894
متق,0.4894221599371928,0.542394718752717
خمسين,0.48941193521022797,0.48729923367500305
##بايا,0.4894043058156967,0.5644046366214752
##دار,0.4894019544124603,0.5558367908000946
ادم,0.4893779754638672,0.5358524918556213
بط,0.48937670614408413,0.5435415200565172
واي,0.4893738925457001,0.5654234439134598
##الة,0.48937327811058534,0.5424936642038062
انع,0.4893617232640584,0.5460918247699738
##يوم,0.4893499570233481,0.5597429743834904
الصلاة,0.48931193351745605,0.5380431413650513
##وعها,0.4893093854188919,0.5582527117803693
##كته,0.4892567157745361,0.5502613067626954
##شرق,0.48923081159591675,0.5145626068115234
لنه,0.489206999540329,0.5606756210327148
والأم,0.4892021914323171,0.5500013530254364
##از,0.48918426275253296,0.5599674117565155
##حش,0.48911428451538086,0.5299826671679815
المز,0.4891068732738495,0.5435189974308013
##هد,0.48908546566963196,0.5170914160577874
##اهر,0.48907458569322315,0.5415490652833667
بالط,0.4890627744721203,0.5308404492168892
وط,0.4890519243169141,0.5470917942849073
صادر,0.48902784287929535,0.581039547920227
أذ,0.48900062180295284,0.5489395601408822
عكر,0.48896418511867523,0.5653659850358963
##ا,0.48894389980006114,0.5348464827433586
الوح,0.488938607134909,0.5334747776670276
وأطلق,0.488881379365921,0.5649296790361404
أس,0.4888776511158029,0.5306215415874572
الغزل,0.4888683284322421,0.5248977492252985
رقي,0.4888625924403851,0.5317884454360375
##برا,0.4888437824589866,0.5414452484675816
##وا,0.48879606931259956,0.5152076662885938
##غل,0.488786375948361,0.5333062133618763
محارم,0.48875075578689575,0.5579863488674164
طه,0.4887373830590929,0.5451850805963788
الجي,0.48873603121558234,0.5364510928516957
أك,0.48872277461565455,0.5402638329909398
ورم,0.48870434363683063,0.5557997441954083
الحدا,0.4886902245608243,0.5445960326628252
ضي,0.48866325755452,0.5636178573896719
##ب,0.48864507525112366,0.5322630449571152
تعذر,0.4886374886219318,0.5630937906411978
تحذر,0.48863461017608645,0.5429992198944091
ب,0.48860084431038964,0.5553478275736173
##رامي,0.48859986662864685,0.5002633134524027
وقود,0.48856214930613834,0.5345571488142014
##فسهم,0.4885316014289856,0.5235226333141327
##شة,0.48851882070302965,0.5348697230219841
تجي,0.48850564429393184,0.567948614175503
##وح,0.48847769231845933,0.5318397662291924
##وراء,0.48845189809799194,0.5352895855903625
تحطم,0.4884488880634308,0.5073150396347046
فام,0.48844799730512833,0.5640444821781583
##ظلم,0.48842478974869374,0.538508951663971
##مط,0.488402774800425,0.5312167574530062
##غش,0.4884000676018851,0.5419310019129798
##ركم,0.48836780587832135,0.5468371907869974
##خرين,0.4883279701073964,0.5450442632039388
صناع,0.48832666873931885,0.5734611451625824
فالأ,0.4883135437965393,0.5592225760221481
ق,0.48829506186105437,0.5411804535631406
الطوا,0.48828817572858596,0.5680103765593635
لتخ,0.4882437735795975,0.4850703626871109
##ابك,0.48823606967926025,0.5385029315948486
المحب,0.48818276988135445,0.528973294628991
ضلو,0.48816369771957396,0.5309839010238647
بغ,0.4881175333677336,0.5496729283138763
رحيله,0.4880911558866501,0.5547447726130486
##به,0.4880467784661119,0.5327935138697265
##دس,0.4880455434322357,0.5320177674293518
##اعه,0.4880394554138184,0.5435855710506439
##منه,0.48802316188812256,0.5640443563461304
لأم,0.4879929916612033,0.5584151868162484
##عل,0.48798251381287205,0.5188671988848399
##درك,0.487982427701354,0.5398214012384415
##ما,0.48797340651277366,0.5360917478572321
##ل,0.48795237917382317,0.5246883392263251
##له,0.4879444621197165,0.5372812112444612
الرا,0.4879276482388377,0.5568531164899468
دعي,0.48792308407860835,0.5378443614856617
##لز,0.48791673237627203,0.5270281325687062
والو,0.4878937836657179,0.5306772805274801
##ساق,0.4878922530582973,0.5306907594203949
##واد,0.48788159323293107,0.5166130672360576
إج,0.48787656128406526,0.5745503544807434
رك,0.4878761516677009,0.5501621186733245
##مئن,0.48787496487299603,0.5216225981712341
##خت,0.48786659091711043,0.5120746612548828
##لط,0.48779479471536785,0.49977104595074284
##كون,0.4877936214208603,0.542583187421163
##على,0.48779264744371176,0.5428418116644025
##نيه,0.4877916414004106,0.5440877996958219
كجم,0.48778970539569855,0.5607482865452766
لقائه,0.4877637411866869,0.5587566494941711
##صة,0.4877076968550682,0.5467134937644005
درهم,0.48770028352737427,0.515731930732727
أف,0.48769881078266203,0.5322658874612441
##اض,0.4876839694018676,0.5279012419910074
العار,0.487679370575481,0.511112896932496
##قته,0.4876701434453328,0.5484652196367582
الي,0.48759722770476827,0.5573810521437197
##عين,0.4875595954331485,0.548478038744493
##ارن,0.48754505813121796,0.5502230435609817
الهي,0.4875395398806123,0.527067949228427
##أنه,0.4874383459488551,0.534922202428182
المعين,0.487408846616745,0.57626011967659
يأ,0.4873591575357649,0.5300375534428491
تغ,0.487339511196664,0.540363738722835
التما,0.4873344467745887,0.5440582655094288
##عان,0.48732996908659787,0.5499074864633304
##ليت,0.4873281372220893,0.5004843928312
##شر,0.48730290290855227,0.525787292491822
علو,0.4873012095689774,0.5256487452983856
الشار,0.4872956648468971,0.5380223542451859
يوسف,0.48727571964263916,0.5682673454284668
يغ,0.48723341927041103,0.5369586781428678
##ائ,0.4872293336824937,0.5404314236207441
ضا,0.48722508657409486,0.5336318683911518
##ع,0.48719942552867973,0.5302310995426309
##يتم,0.48719407121340436,0.5466168274482092
##باح,0.4871663749217987,0.5097522683003369
الجن,0.4871639134932537,0.5452868166018505
الإ,0.48715675324201585,0.5399518315990766
الضيق,0.4871305823326111,0.5706615447998047
عموم,0.48709069192409515,0.5370611846446991
##ثى,0.48708461225032806,0.522946427265803
الحوا,0.48708054702728987,0.5452751889824867
وراك,0.48707533308437895,0.5518447501318795
##نن,0.4870668223925999,0.5248088325772967
##بض,0.4870535135269165,0.5191943462078388
الإصلاح,0.48699820041656494,0.5384042263031006
##ضه,0.48699624362317,0.5545962405475703
##ز,0.48698611810678893,0.5420151513100999
##حر,0.48697934386342073,0.5337317457725835
المعم,0.4869292788207531,0.5414514318108559
##يدي,0.48692811077291315,0.5299045714465055
##ئس,0.4869162245937016,0.5293539684751759
عا,0.48690783418715,0.5128815835341811
الخط,0.48688368756195594,0.537902739541284
منص,0.486878142637365,0.5537880378610948
##تم,0.4868679380900151,0.5344976357914306
##اصي,0.48686668773492175,0.5482927213112513
##ائي,0.4868495186169942,0.5403874188661575
مظ,0.48684774804860353,0.5418667141348124
##ح,0.4868418627738355,0.5274215319326946
##يع,0.48683418700660486,0.5428768968668537
##رن,0.48680350553129137,0.548827271486066
##ابت,0.48679861251045675,0.5428374199306264
تجرب,0.4867236986756325,0.5156857222318649
نحب,0.4867149591445923,0.5577425559361776
##لانه,0.48671495488711763,0.5452304823057992
وعق,0.4867144297985804,0.5410742163658142
##لبي,0.4867102563381195,0.5280012607574462
والفر,0.48670813712206756,0.5319401025772095
غم,0.4867073552949088,0.5441186816564628
##صرت,0.48670161854137073,0.5361440335259293
##طم,0.4866826202188219,0.5188518609319415
المحام,0.4866577982902527,0.5064651568730673
المثل,0.4866500000158946,0.5678946475187937
قضي,0.48659688606858253,0.5643206760287285
##شير,0.486594224969546,0.5484766860802969
##ريت,0.48655346367094254,0.5204550425211588
رأ,0.48654877543449404,0.5248712754249573
##صب,0.486529111515644,0.5392624195231948
##صلاح,0.4865001440048218,0.5157999396324158
##وقه,0.48649629950523376,0.5269443769203989
يحط,0.4864850789308548,0.5410592928528786
##قين,0.48647459717684016,0.5126078024853108
##أس,0.48646016650158785,0.5280304278793007
##مون,0.48644358977194757,0.5502025984948681
كلو,0.48642818313656433,0.5500287829023419
##امعات,0.486408993601799,0.5061970055103302
افا,0.48636433482170105,0.5588046908378601
سو,0.48635527065822054,0.5224359248365674
والس,0.486351972534543,0.5373129404726482
والر,0.48634460179702094,0.5453095310840054
##ليها,0.48634131749471027,0.5451099971930186
اشتقت,0.4863305687904358,0.5278568267822266
فار,0.4862946291764577,0.5528397089905209
تي,0.4862767557303111,0.5515391151110332
ترض,0.48627172066615176,0.5395404834013718
وارتفع,0.4862562417984009,0.5657410025596619
الإع,0.48624653049877714,0.5341033339500427
##يلة,0.4862445182091481,0.5376222633026742
وتغ,0.4862374541434375,0.553817784244364
الري,0.48620371222496034,0.5246413091818491
##نه,0.48619192629121244,0.5544929781462997
للام,0.48615336418151855,0.5498190522193909
اخبر,0.4861508905887604,0.5367469787597656
##يق,0.4861297011375427,0.5184612536004611
##هدف,0.48612937331199646,0.5282509028911591
الشارع,0.4861244708299637,0.5636425912380219
واللو,0.4861181513829665,0.5308916135267778
راب,0.48610844314098356,0.5554219976067543
##ياهم,0.48608213663101196,0.5379608869552612
الجاد,0.4860652759671211,0.5528961420059204
##فرج,0.48606486320495607,0.5159513264894485
##اجم,0.48604281672409605,0.5654876232147217
فن,0.4860134406813553,0.5558377033365625
المحا,0.48600980927867277,0.5492807770929029
والآ,0.48596193747861044,0.5456342335258212
القاب,0.48595004422324045,0.5435313156672886
ابت,0.4859352740976546,0.512582626607683
المؤمنون,0.4859183728694916,0.5403590202331543
##صله,0.4859084486961365,0.5385153194268545
##رجة,0.48585582375526426,0.5233076691627503
الحشيش,0.4858494997024536,0.5375286936759949
للعق,0.4858437180519104,0.5304819643497467
##اري,0.4858053948198046,0.5374113542693002
##شاه,0.4858049929141998,0.5341619670391082
ينقل,0.4858039319515228,0.5701045393943787
##ئر,0.48574867328772176,0.5529435712557572
##وضي,0.48573562502861023,0.5568538904190063
صلي,0.4857000451196324,0.5641243579712781
منظ,0.4856914132833481,0.555069088935852
الظ,0.4856903123855591,0.5464140665531159
جا,0.4856674381505663,0.5610215106857157
##فر,0.4856330811673281,0.539981027494888
##بح,0.4856253731250763,0.5190341430902481
##بار,0.48561316835028784,0.5449447504111699
##اة,0.4855880953935014,0.5474101155996323
##زيز,0.4855877161026001,0.5686604082584381
فتن,0.48553694950209725,0.5480817280433796
نحت,0.48553287982940674,0.5575457215309143
##نة,0.4855312820937898,0.5267482997642623
امر,0.48547829718319413,0.530302179074779
##ائح,0.4854762673377991,0.556813794374466
ويدعو,0.4854496717453003,0.5632067918777466
##ناز,0.48543397585550946,0.5981379946072897
الغز,0.4854078794067556,0.5416813641786575
فج,0.4853878012299538,0.5578176873922348
والب,0.4853673530003381,0.5313872245569078
ير,0.4853354211972684,0.5380970726207811
يج,0.48532283280430166,0.5477126384603566
حط,0.4853200045498935,0.5453216934745962
##اله,0.4853177819703076,0.5385082629886834
##لقب,0.4853091835975647,0.5340679287910461
الن,0.48530537883440655,0.5349277496337891
أهلا,0.4852946028113365,0.5424078404903412
##اوي,0.485281328602535,0.5179478875020656
##عود,0.48527549790299457,0.5367401838302612
##اع,0.4852690969533588,0.5360521877286446
##مائة,0.48525893688201904,0.5135595202445984
##اه,0.485258681668761,0.5491550729419645
##عتنا,0.4852401167154312,0.5362696349620819
النائ,0.48522695899009705,0.54416823387146
فيج,0.48518261313438416,0.5736238658428192
الشوا,0.4851600133946964,0.5609410596745354
الأ,0.48513621958189235,0.5181554313315901
اخوي,0.48511338233947754,0.5439216494560242
##ار,0.48510620387595726,0.5499354139858976
حراس,0.48510223627090454,0.532679537932078
##بيحه,0.4851000905036926,0.536849781870842
وارس,0.48508450388908386,0.5506406277418137
التف,0.48507798214753467,0.5159301161766052
بفتح,0.4850740262440273,0.5207001183714185
##غم,0.4850635207616366,0.5399455802562909
العري,0.48505764702955884,0.5446282128492991
##بئ,0.4849935347835223,0.5299056768417358
##نائ,0.4849809408187866,0.5696522057056427
##ادن,0.484973023335139,0.5357872413264381
##وسي,0.4849640230337779,0.5712588131427765
الجه,0.4849625148556449,0.5632441179318861
لتش,0.48493874073028564,0.5423863530158997
##طرت,0.48493345379829406,0.5399675130844116
##حوا,0.4849074599998338,0.5033561001930918
##الت,0.4849073067307472,0.5355525935689608
##ورت,0.4848676170072248,0.5410481460632817
فوجد,0.484854390223821,0.5231566627820333
السع,0.48484436273574827,0.5389843463897706
##عار,0.48480162769556046,0.5370564594864845
لأ,0.48477288343087593,0.5227289004157288
##عنا,0.48472283114778236,0.5264381252704783
##يل,0.48470526590325314,0.5193863407395403
فولو,0.4846975803375244,0.5291106104850769
شجرة,0.4846459925174713,0.5445083975791931
بنك,0.48464465141296387,0.5504024624824524
##بلغ,0.4846174240112305,0.5300344705581665
##لائل,0.48453348875045776,0.556931808590889
عرشه,0.4845217168331146,0.5174931734800339
شئت,0.48451656044698227,0.5208186980556039
يجي,0.48451440036296844,0.5670571252703667
يبني,0.48449696600437164,0.5410203039646149
اطراف,0.4844678044319153,0.556764543056488
نموت,0.4844457656145096,0.5023560225963593
فر,0.4844421911239624,0.5561383754014969
صحة,0.4842945337295532,0.529236912727356
جئت,0.4842837532361349,0.5417343238989513
##صرون,0.4842436909675598,0.5738485455513
السوء,0.48422370851039886,0.5499043145350048
##ضم,0.4842176494144258,0.5462619701311702
##عوا,0.4842149615287781,0.5216758579520856
يقضي,0.48421241343021393,0.5843740105628967
الرك,0.48421090557461693,0.5530284011647815
والصبر,0.4841689467430115,0.5593994855880737
##وقة,0.48413848876953125,0.5265691330035528
جف,0.484096941777638,0.5454000436124348
##فعله,0.4840800613164902,0.5223215818405151
وعبر,0.48402700424194334,0.5428172707557678
##يي,0.48402384519577024,0.5132860620816548
تع,0.48398900945981344,0.5195776591698329
أصدر,0.48398057619730633,0.5146718621253967
لانك,0.48395609855651855,0.5635713338851929
##صي,0.4839376108986991,0.5471225346837725
زلزال,0.48391687870025635,0.5546114444732666
فقت,0.48387835919857025,0.5354135185480118
لدفع,0.4838729500770569,0.5480523109436035
##ري,0.4838708927008239,0.5237791447928457
هج,0.48386834628052183,0.5282430519660314
نه,0.483866056511479,0.5455799308515364
الغرائب,0.4838385283946991,0.5826754570007324
قهر,0.4838081110607494,0.5467509627342224
##او,0.48380647079889166,0.513434769109238
##شوا,0.4837995593746503,0.5023946364720663
##شم,0.48377211277301496,0.5283456889482645
##صير,0.4837652061666761,0.5651507420199258
##امر,0.4837037544501455,0.53560907668189
ايس,0.4836680591106415,0.5636844038963318
فك,0.4836668704730877,0.5535461345444554
ازمة,0.48365019261837006,0.5532655715942383
الأم,0.48361800720052023,0.5242573960525233
وشي,0.483553699908718,0.5417622808487185
##هولة,0.4835437635580699,0.5306161046028137
الخاص,0.4835253357887268,0.49940308928489685
##ش,0.4835236532927414,0.51599663004653
ضمت,0.48344653844833374,0.5175824761390686
أش,0.4834458225074856,0.5246651495781894
نت,0.48340735690934317,0.5294893852302006
النص,0.48334575196107227,0.5489951446652412
وقب,0.4833339842466208,0.5602070620426765
##احت,0.48332803323864937,0.5459095276892185
تر,0.483314689837004,0.5356607570459968
فكانما,0.4832937717437744,0.5432329773902893
##مي,0.4832665571539672,0.5245286599569714
##نيك,0.4832606613636017,0.5349433422088623
##وفي,0.48325516780217487,0.5226448178291321
وحين,0.4832475284735362,0.5475918451944987
##طار,0.48322689643612615,0.5321374182347898
والي,0.4832227807492018,0.5505823027342558
##غون,0.4832224488258362,0.5081030905246735
ذم,0.48321325918461416,0.5522564960286972
الإخ,0.4832022488117218,0.5241287151972452
البش,0.4831901639699936,0.5604233741760254
تج,0.4831887894245081,0.5407143162433491
والعرب,0.4831570237874985,0.5578150451183319
##صون,0.48315411335543584,0.5311647841804906
##حقه,0.4831480085849762,0.5210237026214599
##قني,0.4831368712087472,0.48475763698418933
الخس,0.4831206575036049,0.5382792577147484
##قدا,0.4831024977293881,0.5250579010356556
ولدينا,0.48308876156806946,0.5876017212867737
وبينه,0.4830729216337204,0.5222961097955704
فأ,0.4830521359375328,0.5542429175915992
النه,0.48305081725120547,0.5443649053573608
استن,0.4830259184042613,0.5282422304153442
الرق,0.4830050993906824,0.5129244680467405
##جيع,0.4829951904036782,0.5261305326765234
نريد,0.4829384461045265,0.5393886342644691
الأد,0.4829364213450202,0.5286057252308418
##قتل,0.48293129964308307,0.5108911828561262
الباك,0.48292720317840576,0.526043156782786
##ويه,0.48292708694934844,0.5392956227064133
##راع,0.48291987451640045,0.5508475777777758
##خط,0.48290780874399036,0.5116991469493279
المشا,0.4829008668661118,0.5205378949642181
##بطة,0.48287510871887207,0.5384731292724609
##ت,0.48287462318707697,0.5188358729187841
##وه,0.482870400757403,0.5365632885211223
ناوي,0.4828454256057739,0.558531641960144
المنع,0.48284266392389935,0.5846247871716818
ظلمت,0.48282577310289654,0.5229336981262479
##يرة,0.4828125983476639,0.5480795535056487
الحجز,0.48277097940444946,0.5617958307266235
##ارت,0.48275864322980244,0.528011029958725
الموض,0.4827563464641571,0.550384602763436
##باس,0.4827555947833591,0.5237705575095283
مناق,0.48272398114204407,0.5416058152914047
##يبة,0.48267211722231457,0.5420638319404646
والعد,0.48266710340976715,0.5306421704590321
راه,0.4826146364212036,0.5717187438692365
اللائ,0.4826083311012813,0.5403684505394527
تحلي,0.4825999140739441,0.5287768840789795
المحاور,0.48257099092006683,0.5087054073810577
وأه,0.4825400985204257,0.542790222626466
##يض,0.48253680523644144,0.5245907805923723
##قاب,0.4824923574924469,0.5286630491415659
##ذف,0.4824914521184461,0.5306620443689412
أغ,0.48248334523446545,0.5243677493340955
##لوت,0.4824817316098647,0.5113571367480538
القذ,0.48243993520736694,0.5361736178398132
##نيت,0.48242539396652806,0.5117650765639085
المهم,0.4824200630187988,0.5615050435066223
##وفت,0.48240362107753754,0.531769335269928
##حاب,0.48239949345588684,0.5326163321733475
##لاع,0.4823765924998692,0.5088004789182118
##ام,0.4823672301212295,0.5304157214819408
محي,0.4823349873934473,0.5496683450681823
##يلا,0.48230997757478195,0.5397805013439873
##صت,0.4823056685513464,0.5273768141351897
##طنا,0.4822991064616612,0.5223787341799054
وتك,0.4822907078266144,0.5370174658298492
##وجي,0.48227204517884686,0.5048142265189778
الضي,0.4822635054588318,0.5251173758506775
امن,0.48224344849586487,0.5564296841621399
الشه,0.4822356718427995,0.5419786800356472
والد,0.48223346897533964,0.532727198941367
وعلم,0.48221252858638763,0.5300951451063156
بسوء,0.48220208287239075,0.5720256567001343
##امت,0.482195720076561,0.5195250790566206
##مه,0.482186208276645,0.5439989440467047
الاه,0.4821828603744507,0.5357328653335571
##ؤوس,0.4821144640445709,0.5141965065683637
##وتك,0.48210401833057404,0.5043361485004425
##سرين,0.4820602337519328,0.5559129218260447
شئ,0.48203918763569426,0.5424682923725673
الم,0.4820380322635174,0.5321719992373671
كتابي,0.4820140302181244,0.5743063390254974
الوق,0.4819974061988649,0.5405483345190684
تقلي,0.4819958806037903,0.5578837990760803
الطف,0.4819863557815552,0.5161893188953399
##ضى,0.48198028847023294,0.5280064046382904
##منون,0.4819764569401741,0.542567528784275
##ذر,0.48197268890150896,0.5273166011411248
##ويت,0.4819647461175919,0.5161438107490539
فرد,0.48194848001003265,0.5456746146082878
##فت,0.4819425228729989,0.5203590335197819
##ن,0.481934127263324,0.5317994798961608
اها,0.4819287061691284,0.5289144515991211
##مني,0.4819156949718793,0.5185750102003416
##شري,0.48189449310302734,0.5296074487268925
الغم,0.48187208056449893,0.5335378926992417
والعراق,0.4818674921989441,0.5150282979011536
##ير,0.48186374280857264,0.5477812331075703
يكونوا,0.4818413356939952,0.5451906025409698
##عا,0.48183479258813056,0.5326285064220428
عاص,0.48181559642155963,0.5357967019081116
##يدك,0.48177356521288556,0.5062817732493082
لنس,0.4817724674940109,0.5750313699245453
##جر,0.48176994608118645,0.5553861106532851
إي,0.4817618578672409,0.5443045189604163
اب,0.4817474921544393,0.5429521262645721
##يله,0.4817186104399817,0.5347797402313778
الفس,0.4817030131816864,0.5493655353784561
الجر,0.48169994896108453,0.5478016968929407
اعلم,0.48164254426956177,0.514671266078949
ستي,0.48163944482803345,0.549379825592041
أسرار,0.4816129207611084,0.5333775281906128
##افات,0.4816082715988159,0.5255622267723083
##واق,0.4815963312983513,0.5037969201803207
فريقا,0.4815928637981415,0.5410793870687485
##وامل,0.48151928186416626,0.5009018778800964
##تاب,0.48147901296615603,0.5338344573974609
مناص,0.4814569175243378,0.5551223516464233
خيار,0.48142795264720917,0.5376462042331696
##أن,0.4813843777734939,0.5242887886419688
##وجاع,0.4813779989878337,0.5126937528451284
##ء,0.4813167049865657,0.5212665333352778
##آم,0.48131540914376575,0.544589940044615
بائ,0.48130551406315397,0.524446257523128
##فيت,0.48129054762068246,0.5211871081874484
فانت,0.4812780949804518,0.566013193792767
الميم,0.4812498262950352,0.5521830533232007
##جارة,0.48118825753529865,0.5795496304829916
الاستث,0.48118317127227783,0.522426187992096
##مة,0.4811761860960516,0.5308824825132715
##لهما,0.48116186261177063,0.5192115902900696
##وادر,0.4811526909470558,0.5597732365131378
##صروا,0.4811139814555645,0.511302188038826
##سيه,0.4811075031757355,0.5228278239568075
واج,0.4810919910669327,0.5524223297834396
##مت,0.4810841526836157,0.5250121453776956
بدي,0.4810830242931843,0.5234564505517483
والقد,0.48104695840315387,0.5377638014880094
البطن,0.4810365488131841,0.5360091477632523
الل,0.4810304249878283,0.5291669859930321
تدخل,0.481029748916626,0.5317636728286743
##علي,0.48102715611457825,0.5160996615886688
فان,0.480981137071337,0.5522186674259522
##أجر,0.4809747040271759,0.5723222494125366
النوا,0.48096245881354455,0.5513158213384081
النا,0.480944090988487,0.5325183663517237
##كرم,0.480907009045283,0.5055942664543788
بيش,0.4808918833732605,0.5494253635406494
ارج,0.4808780699968338,0.5505779385566711
##راكم,0.4808763563632965,0.5407983362674713
##ياع,0.4808545708656311,0.5186827927827835
كأ,0.48085266478518224,0.5432354348137024
##كره,0.4808485805988312,0.5533755692568693
عيت,0.4807741641998291,0.5286369323730469
##نيا,0.4807410314679146,0.5257623456418514
تؤ,0.4807227695810384,0.5297284044068435
##ست,0.48071321964263913,0.5076655101776123
##ذير,0.48070141226053237,0.5532943218946457
##نم,0.4806888109826027,0.5377912375521152
إح,0.48067270768316167,0.5417472375066656
##با,0.48059774249528364,0.5293402084998325
وضبط,0.4805814027786255,0.4991636276245117
العج,0.48057578363508546,0.5277371968863145
ويؤ,0.48052961627642315,0.5337852040926615
##وحي,0.4804951796929042,0.5307094976305962
##اث,0.480480857052893,0.5310100710616922
أرمين,0.4804459611574809,0.5214799245198568
##وو,0.48042868375778197,0.5013639718294144
##ؤك,0.4804060757160187,0.5112357512116432
أفك,0.48031970858573914,0.5643844604492188
##واط,0.48029335339864093,0.5169451683759689
##لعت,0.4802890419960022,0.5290266871452332
##راب,0.480287573658503,0.5316887623988665
والحب,0.480271115899086,0.5493672490119934
أع,0.4802661142688739,0.5190774742453615
الطبقة,0.4802057955946241,0.5099760506834302
مسافة,0.4802030920982361,0.4886700510978699
سهر,0.48020097613334656,0.5203151702880859
##ساب,0.48006220437862257,0.5220394741605829
##رم,0.48006146907806396,0.5216246471802394
والإ,0.48001879071578,0.5328267675179702
ارض,0.4799934857421451,0.5354859199788835
##اك,0.4799578856383122,0.5294074057543426
##غوا,0.4799567659695943,0.5159276475509008
طع,0.4798903614282608,0.5618281045130321
##قطاع,0.47986012101173403,0.5367669820785522
##نهي,0.4797989215169634,0.532876193523407
##امنة,0.47978463768959045,0.5113115310668945
زكي,0.4797612726688385,0.5294198989868164
##ور,0.4797539958211242,0.5420399863211836
احم,0.4797538071870804,0.5418776273727417
##اصد,0.47974119186401365,0.523837149143219
ز,0.47974106669425964,0.5416387238580248
##بى,0.47971777164417767,0.5163073883108471
##وفين,0.47971242666244507,0.5503379106521606
المهن,0.4797041714191437,0.564436674118042
روا,0.4796882759441029,0.5515746508132328
##كر,0.47965190178818173,0.5358211537202199
##قاله,0.47962575405836105,0.5399157404899597
##ائفة,0.4795660078525543,0.5624878406524658
فط,0.47948680140755395,0.5437545575878837
الصاد,0.47947967797517776,0.5411165654659271
##قامة,0.47947635253270465,0.5607199271519979
##هه,0.47945693880319595,0.5436803847551346
تسي,0.47943823867373997,0.5463736322191026
باه,0.4794286713004112,0.5433874875307083
##ذى,0.4794086345604488,0.5229452827147075
##ضار,0.47939954305949967,0.5300467500561162
عشرين,0.4793986876805623,0.4881865978240967
بكي,0.47938575990059795,0.5324197429067948
تصل,0.47936680416266125,0.5464247912168503
بعضه,0.4793211370706558,0.5519824922084808
لث,0.479318646369157,0.51318993612572
لال,0.47927330136299134,0.5056839525699616
أج,0.47925579361617565,0.5478588966652751
الأو,0.47924833084052465,0.523020365047005
مسج,0.47922125458717346,0.5262975692749023
لدر,0.47920823097229004,0.5166401863098145
##ث,0.4792071499677428,0.5122460467037014
سي,0.47915609400062,0.5381593261571491
تنا,0.47915341979578924,0.5370767127003586
الأش,0.479150220981011,0.5250583226864155
##زين,0.4791235327720642,0.5536471605300903
تحي,0.4790991076401302,0.5189110920542762
تغي,0.4790849302496229,0.5569675394466945
ورو,0.4790752204981717,0.5487221587787975
ته,0.4790670598845884,0.5205672246864043
##لو,0.4790401993965616,0.49810593894549776
مراقب,0.47902989387512207,0.5545608997344971
المزع,0.4790259897708893,0.5819740295410156
مبكرة,0.4790177345275879,0.5436022877693176
##راش,0.4790051206946373,0.5175441056489944
##ضو,0.4790033440332155,0.5038481153346397
بيق,0.47898435592651367,0.5288777649402618
لئ,0.47897905111312866,0.5302335128188134
